,Date,variable,value
36978, 5 April 2009 08:56,Abs Edit Size,1
36979, 5 April 2009 08:55,Abs Edit Size,1
36980, 5 April 2009 08:54,Abs Edit Size,1
36981, 5 April 2009 08:53,Abs Edit Size,467
36982, 5 April 2009 08:38,Abs Edit Size,8
36983, 5 April 2009 08:36,Abs Edit Size,306
36984, 5 April 2009 08:29,Abs Edit Size,223
36985, 5 April 2009 08:15,Abs Edit Size,379
36986, 4 April 2009 10:54,Abs Edit Size,0
36987, 4 April 2009 10:53,Abs Edit Size,4
36988, 4 April 2009 10:52,Abs Edit Size,139
36989, 4 April 2009 10:37,Abs Edit Size,24
36990, 4 April 2009 10:24,Abs Edit Size,6
36991, 4 April 2009 10:24,Abs Edit Size,14
36992, 4 April 2009 10:22,Abs Edit Size,6
36993, 4 April 2009 10:21,Abs Edit Size,6
36994, 4 April 2009 10:20,Abs Edit Size,4
36995, 4 April 2009 10:19,Abs Edit Size,432
36996, 4 April 2009 10:09,Abs Edit Size,0
36997, 4 April 2009 10:09,Abs Edit Size,4
36998, 4 April 2009 10:08,Abs Edit Size,45
36999, 4 April 2009 10:06,Abs Edit Size,636
37000, 30 October 2022 19:33,Abs Edit Size,515
37001, 30 October 2022 18:51,Abs Edit Size,2
37002, 30 October 2022 18:42,Abs Edit Size,0
37003, 30 October 2022 07:23,Abs Edit Size,515
37004, 28 October 2022 22:10,Abs Edit Size,136
37005, 28 October 2022 22:00,Abs Edit Size,189
37006, 28 October 2022 09:16,Abs Edit Size,47
37007, 27 October 2022 08:52,Abs Edit Size,9
37008, 27 October 2022 08:51,Abs Edit Size,4
37009, 27 October 2022 02:55,Abs Edit Size,88
37010, 27 October 2022 02:54,Abs Edit Size,9
37011, 27 October 2022 02:53,Abs Edit Size,9
37012, 26 October 2022 13:21,Abs Edit Size,389
37013, 26 October 2022 13:08,Abs Edit Size,37
37014, 26 October 2022 12:47,Abs Edit Size,305
37015, 26 October 2022 12:44,Abs Edit Size,36
37016, 25 October 2022 06:00,Abs Edit Size,193
37017, 25 October 2022 04:28,Abs Edit Size,193
37018, 24 October 2022 09:25,Abs Edit Size,9
37019, 23 October 2022 21:55,Abs Edit Size,129
37020, 23 October 2022 16:21,Abs Edit Size,483
37021, 23 October 2022 06:58,Abs Edit Size,7
37022, 18 October 2022 22:06,Abs Edit Size,183
37023, 16 October 2022 16:51,Abs Edit Size,7
37024, 6 October 2022 09:41,Abs Edit Size,"20,473"
37025, 4 October 2022 23:27,Abs Edit Size,0
37026, 4 October 2022 23:22,Abs Edit Size,4
37027, 4 October 2022 23:18,Abs Edit Size,457
37028, 2 October 2022 17:19,Abs Edit Size,457
37029, 2 October 2022 16:59,Abs Edit Size,3
37030, 2 October 2022 10:58,Abs Edit Size,0
37031, 1 October 2022 18:59,Abs Edit Size,2
37032, 1 October 2022 09:20,Abs Edit Size,1
37033, 1 October 2022 08:03,Abs Edit Size,9
37034, 30 September 2022 23:32,Abs Edit Size,"1,609"
37035, 30 September 2022 23:19,Abs Edit Size,1
37036, 30 September 2022 23:18,Abs Edit Size,51
37037, 28 September 2022 21:31,Abs Edit Size,0
37038, 28 September 2022 07:46,Abs Edit Size,583
37039, 27 September 2022 22:54,Abs Edit Size,0
37040, 22 September 2022 22:51,Abs Edit Size,95
37041, 22 September 2022 22:51,Abs Edit Size,95
37042, 22 September 2022 10:33,Abs Edit Size,7
37043, 21 September 2022 17:12,Abs Edit Size,5
37044, 21 September 2022 17:10,Abs Edit Size,3
37045, 21 September 2022 17:02,Abs Edit Size,1
37046, 21 September 2022 08:40,Abs Edit Size,843
37047, 21 September 2022 04:42,Abs Edit Size,6
37048, 20 September 2022 21:28,Abs Edit Size,183
37049, 20 September 2022 09:38,Abs Edit Size,182
37050, 17 September 2022 23:12,Abs Edit Size,214
37051, 17 September 2022 23:07,Abs Edit Size,12
37052, 17 September 2022 23:03,Abs Edit Size,27
37053, 17 September 2022 22:11,Abs Edit Size,20
37054, 10 September 2022 20:45,Abs Edit Size,"224,499"
37055, 10 September 2022 20:44,Abs Edit Size,"224,499"
37056, 10 September 2022 15:23,Abs Edit Size,25
37057, 8 September 2022 13:46,Abs Edit Size,29
37058, 6 September 2022 20:06,Abs Edit Size,2
37059, 2 September 2022 09:48,Abs Edit Size,482
37060, 2 September 2022 00:12,Abs Edit Size,6
37061, 2 September 2022 00:10,Abs Edit Size,138
37062, 1 September 2022 18:51,Abs Edit Size,0
37063, 29 August 2022 22:55,Abs Edit Size,102
37064, 29 August 2022 14:09,Abs Edit Size,152
37065, 23 August 2022 22:59,Abs Edit Size,36
37066, 23 August 2022 04:46,Abs Edit Size,36
37067, 17 August 2022 18:01,Abs Edit Size,48
37068, 17 August 2022 03:03,Abs Edit Size,108
37069, 17 August 2022 03:03,Abs Edit Size,494
37070, 14 August 2022 06:29,Abs Edit Size,246
37071, 2 August 2022 12:31,Abs Edit Size,4
37072, 29 July 2022 10:37,Abs Edit Size,1
37073, 29 July 2022 02:53,Abs Edit Size,5
37074, 14 July 2022 10:29,Abs Edit Size,21
37075, 13 July 2022 11:25,Abs Edit Size,213
37076, 3 July 2022 03:23,Abs Edit Size,459
37077, 29 June 2022 19:40,Abs Edit Size,"1,275"
37078, 29 June 2022 19:24,Abs Edit Size,"1,974"
37079, 25 June 2022 20:50,Abs Edit Size,7
37080, 19 June 2022 21:52,Abs Edit Size,124
37081, 19 June 2022 07:12,Abs Edit Size,304
37082, 19 June 2022 05:23,Abs Edit Size,28
37083, 19 June 2022 01:21,Abs Edit Size,11
37084, 17 June 2022 23:02,Abs Edit Size,17
37085, 15 June 2022 07:11,Abs Edit Size,0
37086, 15 June 2022 07:00,Abs Edit Size,151
37087, 15 June 2022 06:56,Abs Edit Size,2
37088, 14 June 2022 03:36,Abs Edit Size,573
37089, 14 June 2022 02:42,Abs Edit Size,21
37090, 14 June 2022 02:37,Abs Edit Size,374
37091, 13 June 2022 15:28,Abs Edit Size,13
37092, 13 June 2022 15:18,Abs Edit Size,5
37093, 9 June 2022 03:59,Abs Edit Size,"1,775"
37094, 7 June 2022 16:17,Abs Edit Size,6
37095, 7 June 2022 15:27,Abs Edit Size,"1,775"
37096, 6 June 2022 14:01,Abs Edit Size,8
37097, 3 June 2022 23:49,Abs Edit Size,430
37098, 1 June 2022 19:17,Abs Edit Size,1
37099, 31 May 2022 10:02,Abs Edit Size,5
37100, 29 May 2022 23:50,Abs Edit Size,46
37101, 29 May 2022 23:40,Abs Edit Size,0
37102, 24 May 2022 11:21,Abs Edit Size,20
37103, 24 May 2022 11:20,Abs Edit Size,36
37104, 24 May 2022 11:18,Abs Edit Size,23
37105, 24 May 2022 11:16,Abs Edit Size,7
37106, 24 May 2022 10:48,Abs Edit Size,39
37107, 24 May 2022 02:01,Abs Edit Size,54
37108, 22 May 2022 13:28,Abs Edit Size,4
37109, 22 May 2022 04:20,Abs Edit Size,591
37110, 22 May 2022 04:18,Abs Edit Size,"1,239"
37111, 22 May 2022 04:18,Abs Edit Size,591
37112, 22 May 2022 04:16,Abs Edit Size,428
37113, 22 May 2022 04:14,Abs Edit Size,499
37114, 22 May 2022 04:13,Abs Edit Size,572
37115, 22 May 2022 04:10,Abs Edit Size,413
37116, 22 May 2022 04:09,Abs Edit Size,"4,698"
37117, 22 May 2022 04:08,Abs Edit Size,"4,698"
37118, 17 May 2022 15:31,Abs Edit Size,657
37119, 16 May 2022 21:03,Abs Edit Size,657
37120, 13 May 2022 16:56,Abs Edit Size,"2,116"
37121, 13 May 2022 14:36,Abs Edit Size,11
37122, 12 May 2022 22:27,Abs Edit Size,4
37123, 12 May 2022 22:26,Abs Edit Size,4
37124, 12 May 2022 22:25,Abs Edit Size,4
37125, 12 May 2022 22:24,Abs Edit Size,557
37126, 11 May 2022 02:12,Abs Edit Size,480
37127, 11 May 2022 00:30,Abs Edit Size,654
37128, 11 May 2022 00:28,Abs Edit Size,809
37129, 11 May 2022 00:27,Abs Edit Size,35
37130, 10 May 2022 18:31,Abs Edit Size,0
37131, 9 May 2022 23:55,Abs Edit Size,0
37132, 9 May 2022 22:57,Abs Edit Size,0
37133, 9 May 2022 20:31,Abs Edit Size,116
37134, 9 May 2022 14:48,Abs Edit Size,8
37135, 9 May 2022 14:47,Abs Edit Size,"2,722"
37136, 9 May 2022 14:44,Abs Edit Size,"2,464"
37137, 28 April 2022 21:25,Abs Edit Size,231
37138, 28 April 2022 21:22,Abs Edit Size,78
37139, 28 April 2022 09:20,Abs Edit Size,215
37140, 27 April 2022 20:54,Abs Edit Size,338
37141, 27 April 2022 19:18,Abs Edit Size,26
37142, 27 April 2022 11:56,Abs Edit Size,26
37143, 27 April 2022 11:43,Abs Edit Size,28
37144, 27 April 2022 11:39,Abs Edit Size,340
37145, 26 April 2022 20:21,Abs Edit Size,28
37146, 26 April 2022 20:14,Abs Edit Size,18
37147, 19 April 2022 23:17,Abs Edit Size,1
37148, 19 April 2022 23:16,Abs Edit Size,13
37149, 19 April 2022 23:15,Abs Edit Size,18
37150, 19 April 2022 23:15,Abs Edit Size,18
37151, 19 April 2022 14:31,Abs Edit Size,4
37152, 19 April 2022 14:30,Abs Edit Size,0
37153, 19 April 2022 14:30,Abs Edit Size,10
37154, 19 April 2022 14:29,Abs Edit Size,4
37155, 19 April 2022 14:28,Abs Edit Size,348
37156, 8 April 2022 22:20,Abs Edit Size,7
37157, 5 April 2022 06:03,Abs Edit Size,30
37158, 5 April 2022 06:00,Abs Edit Size,7
37159, 5 April 2022 04:51,Abs Edit Size,212
37160, 3 April 2022 10:00,Abs Edit Size,"1,071"
37161, 30 March 2022 08:07,Abs Edit Size,1
37162, 29 March 2022 18:01,Abs Edit Size,11
37163, 29 March 2022 15:58,Abs Edit Size,254
37164, 29 March 2022 15:53,Abs Edit Size,"1,385"
37165, 29 March 2022 15:34,Abs Edit Size,5
37166, 28 March 2022 15:32,Abs Edit Size,1
37167, 27 March 2022 03:18,Abs Edit Size,427
37168, 26 March 2022 10:46,Abs Edit Size,4
37169, 26 March 2022 10:43,Abs Edit Size,285
37170, 26 March 2022 10:42,Abs Edit Size,161
37171, 16 March 2022 22:31,Abs Edit Size,15
37172, 16 March 2022 22:30,Abs Edit Size,36
37173, 10 March 2022 02:26,Abs Edit Size,16
37174, 8 March 2022 08:48,Abs Edit Size,65
37175, 7 March 2022 00:06,Abs Edit Size,15
37176, 2 March 2022 17:02,Abs Edit Size,67
37177, 28 February 2022 11:42,Abs Edit Size,296
37178, 27 February 2022 21:04,Abs Edit Size,19
37179, 27 February 2022 20:44,Abs Edit Size,663
37180, 27 February 2022 20:32,Abs Edit Size,16
37181, 27 February 2022 20:31,Abs Edit Size,41
37182, 27 February 2022 20:29,Abs Edit Size,109
37183, 27 February 2022 15:31,Abs Edit Size,"1,687"
37184, 27 February 2022 15:17,Abs Edit Size,128
37185, 27 February 2022 15:14,Abs Edit Size,12
37186, 27 February 2022 10:07,Abs Edit Size,1
37187, 27 February 2022 10:05,Abs Edit Size,184
37188, 27 February 2022 10:01,Abs Edit Size,158
37189, 27 February 2022 09:59,Abs Edit Size,464
37190, 27 February 2022 09:47,Abs Edit Size,10
37191, 27 February 2022 09:46,Abs Edit Size,0
37192, 27 February 2022 09:43,Abs Edit Size,247
37193, 27 February 2022 09:37,Abs Edit Size,2
37194, 27 February 2022 09:28,Abs Edit Size,0
37195, 27 February 2022 09:27,Abs Edit Size,2
37196, 27 February 2022 09:26,Abs Edit Size,352
37197, 26 February 2022 01:17,Abs Edit Size,120
37198, 20 February 2022 21:17,Abs Edit Size,11
37199, 20 February 2022 14:41,Abs Edit Size,93
37200, 17 February 2022 01:31,Abs Edit Size,7
37201, 17 February 2022 00:09,Abs Edit Size,7
37202, 9 February 2022 15:26,Abs Edit Size,"1,108"
37203, 2 February 2022 05:06,Abs Edit Size,0
37204, 1 February 2022 16:08,Abs Edit Size,50
37205, 28 January 2022 18:34,Abs Edit Size,598
37206, 28 January 2022 18:17,Abs Edit Size,"2,135"
37207, 28 January 2022 14:44,Abs Edit Size,"1,311"
37208, 28 January 2022 14:43,Abs Edit Size,"1,776"
37209, 28 January 2022 14:39,Abs Edit Size,549
37210, 28 January 2022 14:26,Abs Edit Size,0
37211, 28 January 2022 14:24,Abs Edit Size,"2,188"
37212, 26 January 2022 15:44,Abs Edit Size,53
37213, 26 January 2022 15:42,Abs Edit Size,383
37214, 26 January 2022 01:43,Abs Edit Size,26
37215, 26 January 2022 01:41,Abs Edit Size,24
37216, 26 January 2022 01:39,Abs Edit Size,4
37217, 26 January 2022 01:37,Abs Edit Size,176
37218, 21 January 2022 14:23,Abs Edit Size,"1,019"
37219, 20 January 2022 18:30,Abs Edit Size,6
37220, 20 January 2022 18:29,Abs Edit Size,6
37221, 20 January 2022 18:27,Abs Edit Size,401
37222, 20 January 2022 18:25,Abs Edit Size,156
37223, 20 January 2022 18:24,Abs Edit Size,1
37224, 20 January 2022 18:23,Abs Edit Size,386
37225, 20 January 2022 18:09,Abs Edit Size,21
37226, 20 January 2022 18:06,Abs Edit Size,5
37227, 20 January 2022 17:55,Abs Edit Size,"1,254"
37228, 20 January 2022 16:39,Abs Edit Size,0
37229, 20 January 2022 15:57,Abs Edit Size,9
37230, 20 January 2022 15:51,Abs Edit Size,6
37231, 20 January 2022 15:50,Abs Edit Size,141
37232, 20 January 2022 15:16,Abs Edit Size,156
37233, 20 January 2022 15:15,Abs Edit Size,353
37234, 19 January 2022 13:33,Abs Edit Size,0
37235, 19 January 2022 10:57,Abs Edit Size,208
37236, 19 January 2022 10:54,Abs Edit Size,342
37237, 17 January 2022 09:30,Abs Edit Size,231
37238, 17 January 2022 09:27,Abs Edit Size,706
37239, 17 January 2022 07:09,Abs Edit Size,274
37240, 17 January 2022 06:57,Abs Edit Size,13
37241, 17 January 2022 06:54,Abs Edit Size,915
37242, 17 January 2022 05:38,Abs Edit Size,15
37243, 17 January 2022 05:35,Abs Edit Size,4
37244, 17 January 2022 05:33,Abs Edit Size,270
37245, 16 January 2022 20:28,Abs Edit Size,57
37246, 16 January 2022 18:31,Abs Edit Size,236
37247, 16 January 2022 18:17,Abs Edit Size,327
37248, 16 January 2022 18:16,Abs Edit Size,3
37249, 16 January 2022 18:14,Abs Edit Size,37
37250, 16 January 2022 18:13,Abs Edit Size,329
37251, 16 January 2022 18:12,Abs Edit Size,446
37252, 16 January 2022 18:10,Abs Edit Size,96
37253, 16 January 2022 18:01,Abs Edit Size,455
37254, 16 January 2022 17:47,Abs Edit Size,202
37255, 16 January 2022 17:42,Abs Edit Size,"2,561"
37256, 16 January 2022 17:36,Abs Edit Size,0
37257, 16 January 2022 17:35,Abs Edit Size,"2,132"
37258, 16 January 2022 15:14,Abs Edit Size,11
37259, 16 January 2022 15:12,Abs Edit Size,228
37260, 16 January 2022 15:10,Abs Edit Size,"1,644"
37261, 16 January 2022 14:33,Abs Edit Size,330
37262, 16 January 2022 14:20,Abs Edit Size,210
37263, 16 January 2022 14:12,Abs Edit Size,27
37264, 16 January 2022 14:11,Abs Edit Size,525
37265, 16 January 2022 14:08,Abs Edit Size,11
37266, 16 January 2022 14:06,Abs Edit Size,989
37267, 16 January 2022 14:02,Abs Edit Size,33
37268, 16 January 2022 14:02,Abs Edit Size,46
37269, 16 January 2022 14:01,Abs Edit Size,356
37270, 16 January 2022 13:53,Abs Edit Size,"2,494"
37271, 16 January 2022 13:45,Abs Edit Size,"1,885"
37272, 15 January 2022 16:42,Abs Edit Size,32
37273, 15 January 2022 12:27,Abs Edit Size,39
37274, 15 January 2022 12:24,Abs Edit Size,24
37275, 15 January 2022 12:22,Abs Edit Size,215
37276, 15 January 2022 12:18,Abs Edit Size,765
37277, 13 January 2022 01:41,Abs Edit Size,5
37278, 12 January 2022 09:34,Abs Edit Size,1
37279, 11 January 2022 19:23,Abs Edit Size,32
37280, 10 January 2022 13:24,Abs Edit Size,71
37281, 6 January 2022 12:22,Abs Edit Size,3
37282, 6 January 2022 11:39,Abs Edit Size,134
37283, 6 January 2022 11:38,Abs Edit Size,419
37284, 6 January 2022 10:12,Abs Edit Size,26
37285, 6 January 2022 02:38,Abs Edit Size,18
37286, 6 January 2022 02:18,Abs Edit Size,8
37287, 1 January 2022 17:03,Abs Edit Size,100
37288, 1 January 2022 16:38,Abs Edit Size,232
37289, 1 January 2022 16:32,Abs Edit Size,13
37290, 1 January 2022 16:29,Abs Edit Size,364
37291, 29 December 2021 02:38,Abs Edit Size,370
37292, 28 December 2021 11:22,Abs Edit Size,0
37293, 27 December 2021 23:59,Abs Edit Size,0
37294, 22 December 2021 18:08,Abs Edit Size,445
37295, 22 December 2021 17:24,Abs Edit Size,126
37296, 19 December 2021 23:26,Abs Edit Size,20
37297, 12 December 2021 01:54,Abs Edit Size,100
37298, 12 December 2021 00:47,Abs Edit Size,100
37299, 11 December 2021 16:44,Abs Edit Size,"1,067"
37300, 8 December 2021 18:32,Abs Edit Size,23
37301, 8 December 2021 18:07,Abs Edit Size,425
37302, 8 December 2021 18:04,Abs Edit Size,401
37303, 8 December 2021 18:03,Abs Edit Size,410
37304, 8 December 2021 17:58,Abs Edit Size,416
37305, 8 December 2021 17:14,Abs Edit Size,1
37306, 3 December 2021 14:59,Abs Edit Size,1
37307, 2 December 2021 16:35,Abs Edit Size,26
37308, 2 December 2021 16:34,Abs Edit Size,363
37309, 2 December 2021 16:33,Abs Edit Size,13
37310, 2 December 2021 16:30,Abs Edit Size,9
37311, 2 December 2021 11:38,Abs Edit Size,9
37312, 2 December 2021 11:09,Abs Edit Size,9
37313, 30 November 2021 15:46,Abs Edit Size,"1,125"
37314, 30 November 2021 15:28,Abs Edit Size,384
37315, 30 November 2021 12:56,Abs Edit Size,637
37316, 27 November 2021 00:55,Abs Edit Size,67
37317, 26 November 2021 18:24,Abs Edit Size,162
37318, 25 November 2021 21:03,Abs Edit Size,4
37319, 17 November 2021 15:22,Abs Edit Size,7
37320, 15 November 2021 22:45,Abs Edit Size,18
37321, 15 November 2021 22:34,Abs Edit Size,97
37322, 15 November 2021 17:13,Abs Edit Size,212
37323, 15 November 2021 17:12,Abs Edit Size,236
37324, 14 November 2021 18:28,Abs Edit Size,37
37325, 11 November 2021 01:17,Abs Edit Size,398
37326, 9 November 2021 07:48,Abs Edit Size,48
37327, 2 November 2021 13:31,Abs Edit Size,34
37328, 2 November 2021 11:16,Abs Edit Size,149
37329, 2 November 2021 04:28,Abs Edit Size,1
37330, 29 October 2021 21:36,Abs Edit Size,7
37331, 29 October 2021 21:35,Abs Edit Size,3
37332, 28 October 2021 16:01,Abs Edit Size,2
37333, 28 October 2021 15:59,Abs Edit Size,797
37334, 27 October 2021 12:24,Abs Edit Size,15
37335, 26 October 2021 19:24,Abs Edit Size,377
37336, 22 October 2021 20:47,Abs Edit Size,14
37337, 22 October 2021 20:37,Abs Edit Size,24
37338, 22 October 2021 19:59,Abs Edit Size,308
37339, 22 October 2021 10:48,Abs Edit Size,21
37340, 22 October 2021 07:33,Abs Edit Size,36
37341, 22 October 2021 07:31,Abs Edit Size,358
37342, 22 October 2021 07:11,Abs Edit Size,864
37343, 20 October 2021 16:00,Abs Edit Size,3
37344, 18 October 2021 16:10,Abs Edit Size,16
37345, 17 October 2021 15:13,Abs Edit Size,140
37346, 17 October 2021 10:02,Abs Edit Size,140
37347, 17 October 2021 07:05,Abs Edit Size,140
37348, 16 October 2021 23:30,Abs Edit Size,120
37349, 16 October 2021 23:29,Abs Edit Size,260
37350, 7 October 2021 18:26,Abs Edit Size,430
37351, 30 September 2021 14:38,Abs Edit Size,130
37352, 30 September 2021 14:05,Abs Edit Size,196
37353, 30 September 2021 13:45,Abs Edit Size,414
37354, 30 September 2021 13:15,Abs Edit Size,0
37355, 30 September 2021 08:12,Abs Edit Size,"1,515"
37356, 28 September 2021 08:06,Abs Edit Size,0
37357, 28 September 2021 08:03,Abs Edit Size,0
37358, 28 September 2021 07:55,Abs Edit Size,25
37359, 28 September 2021 07:23,Abs Edit Size,2
37360, 28 September 2021 01:28,Abs Edit Size,4
37361, 28 September 2021 00:03,Abs Edit Size,4
37362, 27 September 2021 13:50,Abs Edit Size,2
37363, 27 September 2021 09:45,Abs Edit Size,9
37364, 22 September 2021 17:22,Abs Edit Size,110
37365, 22 September 2021 14:21,Abs Edit Size,12
37366, 22 September 2021 14:19,Abs Edit Size,12
37367, 22 September 2021 14:17,Abs Edit Size,0
37368, 22 September 2021 14:13,Abs Edit Size,12
37369, 22 September 2021 14:12,Abs Edit Size,12
37370, 14 September 2021 10:43,Abs Edit Size,21
37371, 13 September 2021 21:03,Abs Edit Size,655
37372, 12 September 2021 23:27,Abs Edit Size,457
37373, 12 September 2021 22:26,Abs Edit Size,358
37374, 12 September 2021 21:30,Abs Edit Size,919
37375, 12 September 2021 20:16,Abs Edit Size,2
37376, 11 September 2021 06:27,Abs Edit Size,1
37377, 11 September 2021 06:27,Abs Edit Size,1
37378, 10 September 2021 23:27,Abs Edit Size,96
37379, 10 September 2021 19:13,Abs Edit Size,168
37380, 7 September 2021 09:28,Abs Edit Size,2
37381, 7 September 2021 09:27,Abs Edit Size,69
37382, 7 September 2021 09:20,Abs Edit Size,20
37383, 7 September 2021 09:15,Abs Edit Size,213
37384, 7 September 2021 09:00,Abs Edit Size,178
37385, 3 September 2021 15:40,Abs Edit Size,389
37386, 2 September 2021 01:59,Abs Edit Size,46
37387, 24 August 2021 10:00,Abs Edit Size,17
37388, 24 August 2021 09:39,Abs Edit Size,818
37389, 24 August 2021 09:23,Abs Edit Size,"1,007"
37390, 21 August 2021 04:32,Abs Edit Size,1
37391, 21 August 2021 02:47,Abs Edit Size,"1,383"
37392, 19 August 2021 12:45,Abs Edit Size,2
37393, 19 August 2021 12:19,Abs Edit Size,1
37394, 18 August 2021 09:06,Abs Edit Size,3
37395, 16 August 2021 21:00,Abs Edit Size,475
37396, 15 August 2021 04:57,Abs Edit Size,13
37397, 9 August 2021 20:03,Abs Edit Size,4
37398, 9 August 2021 11:28,Abs Edit Size,2
37399, 9 August 2021 02:05,Abs Edit Size,56
37400, 5 August 2021 22:05,Abs Edit Size,7
37401, 4 August 2021 20:53,Abs Edit Size,35
37402, 4 August 2021 19:36,Abs Edit Size,35
37403, 31 July 2021 15:27,Abs Edit Size,1
37404, 23 July 2021 18:53,Abs Edit Size,8
37405, 23 July 2021 18:30,Abs Edit Size,9
37406, 14 July 2021 16:41,Abs Edit Size,2
37407, 10 July 2021 03:50,Abs Edit Size,0
37408, 9 July 2021 23:08,Abs Edit Size,0
37409, 7 July 2021 15:27,Abs Edit Size,1
37410, 6 July 2021 19:50,Abs Edit Size,383
37411, 6 July 2021 15:25,Abs Edit Size,682
37412, 26 June 2021 16:36,Abs Edit Size,9
37413, 25 June 2021 10:38,Abs Edit Size,5
37414, 25 June 2021 08:31,Abs Edit Size,304
37415, 21 June 2021 21:21,Abs Edit Size,0
37416, 21 June 2021 21:17,Abs Edit Size,2
37417, 19 June 2021 20:01,Abs Edit Size,47
37418, 19 June 2021 20:00,Abs Edit Size,12
37419, 19 June 2021 20:00,Abs Edit Size,208
37420, 19 June 2021 19:54,Abs Edit Size,214
37421, 19 June 2021 19:38,Abs Edit Size,221
37422, 19 June 2021 19:37,Abs Edit Size,221
37423, 19 June 2021 13:10,Abs Edit Size,19
37424, 16 June 2021 21:16,Abs Edit Size,"1,605"
37425, 16 June 2021 09:31,Abs Edit Size,22
37426, 15 June 2021 19:55,Abs Edit Size,66
37427, 15 June 2021 18:49,Abs Edit Size,77
37428, 15 June 2021 12:40,Abs Edit Size,76
37429, 15 June 2021 10:33,Abs Edit Size,8
37430, 14 June 2021 20:09,Abs Edit Size,33
37431, 14 June 2021 20:09,Abs Edit Size,482
37432, 12 June 2021 15:53,Abs Edit Size,2
37433, 11 June 2021 05:01,Abs Edit Size,310
37434, 11 June 2021 04:59,Abs Edit Size,0
