,Page,Category,Date,Size,Abs Edit Size
8157,United States Dollar,Currency, 1 July 2022 20:45,94169,105
8158,United States Dollar,Currency, 28 June 2022 07:44,94064,2
8159,United States Dollar,Currency, 25 June 2022 01:39,94066,57
8160,United States Dollar,Currency, 24 June 2022 20:28,94009,57
8161,United States Dollar,Currency, 24 June 2022 03:46,94066,10
8162,United States Dollar,Currency, 24 June 2022 03:12,94076,1
8163,United States Dollar,Currency, 24 June 2022 03:11,94075,9
8164,United States Dollar,Currency, 18 June 2022 21:40,94066,4
8165,United States Dollar,Currency, 18 June 2022 04:09,94062,79
8166,United States Dollar,Currency, 17 June 2022 12:11,93983,87
8167,United States Dollar,Currency, 15 June 2022 13:46,93896,19
8168,United States Dollar,Currency, 12 June 2022 10:31,93877,2
8169,United States Dollar,Currency, 6 June 2022 05:23,93879,179
8170,United States Dollar,Currency, 5 June 2022 11:26,94058,3
8171,United States Dollar,Currency, 3 June 2022 03:13,94055,92
8172,United States Dollar,Currency, 2 June 2022 05:14,93963,40
8173,United States Dollar,Currency, 31 May 2022 23:32,94003,285
8174,United States Dollar,Currency, 31 May 2022 07:29,93718,71
8175,United States Dollar,Currency, 31 May 2022 06:54,93789,71
8176,United States Dollar,Currency, 27 May 2022 13:06,93718,0
8177,United States Dollar,Currency, 23 May 2022 12:51,93718,6
8178,United States Dollar,Currency, 23 May 2022 12:51,93724,6
8179,United States Dollar,Currency, 20 May 2022 03:33,93718,19
8180,United States Dollar,Currency, 20 May 2022 03:32,93737,99
8181,United States Dollar,Currency, 20 May 2022 03:31,93836,19
8182,United States Dollar,Currency, 17 May 2022 13:44,93817,1
8183,United States Dollar,Currency, 17 May 2022 13:43,93818,1
8184,United States Dollar,Currency, 16 May 2022 15:12,93817,296
8185,United States Dollar,Currency, 16 May 2022 14:49,94113,296
8186,United States Dollar,Currency, 16 May 2022 13:34,93817,53
8187,United States Dollar,Currency, 16 May 2022 13:30,93870,53
8188,United States Dollar,Currency, 12 May 2022 15:48,93817,7
8189,United States Dollar,Currency, 12 May 2022 15:47,93824,7
8190,United States Dollar,Currency, 11 May 2022 23:36,93817,36
8191,United States Dollar,Currency, 11 May 2022 22:27,93853,54
8192,United States Dollar,Currency, 11 May 2022 22:25,93799,0
8193,United States Dollar,Currency, 11 May 2022 22:25,93799,1
8194,United States Dollar,Currency, 11 May 2022 21:25,93800,17
8195,United States Dollar,Currency, 5 May 2022 14:25,93817,44
8196,United States Dollar,Currency, 5 May 2022 14:19,93861,44
8197,United States Dollar,Currency, 5 May 2022 10:05,93817,145
8198,United States Dollar,Currency, 3 May 2022 15:53,93962,1
8199,United States Dollar,Currency, 3 May 2022 15:45,93961,1
8200,United States Dollar,Currency, 30 April 2022 06:31,93962,37
8201,United States Dollar,Currency, 30 April 2022 06:28,93925,1
8202,United States Dollar,Currency, 30 April 2022 00:34,93924,1
8203,United States Dollar,Currency, 28 April 2022 13:50,93923,20
8204,United States Dollar,Currency, 28 April 2022 13:17,93943,20
8205,United States Dollar,Currency, 24 April 2022 09:18,93923,86
8206,United States Dollar,Currency, 23 April 2022 21:35,94009,42
8207,United States Dollar,Currency, 23 April 2022 21:34,94051,42
8208,United States Dollar,Currency, 23 April 2022 11:54,94009,86
8209,United States Dollar,Currency, 22 April 2022 12:02,93923,57
8210,United States Dollar,Currency, 21 April 2022 08:17,93980,57
8211,United States Dollar,Currency, 20 April 2022 00:52,93923,0
8212,United States Dollar,Currency, 20 April 2022 00:50,93923,704
8213,United States Dollar,Currency, 17 April 2022 07:43,94627,2
8214,United States Dollar,Currency, 17 April 2022 05:37,94629,2
8215,United States Dollar,Currency, 15 April 2022 21:43,94627,54
8216,United States Dollar,Currency, 15 April 2022 20:53,94681,283
8217,United States Dollar,Currency, 14 April 2022 00:15,94964,3
8218,United States Dollar,Currency, 12 April 2022 17:06,94967,148
8219,United States Dollar,Currency, 12 April 2022 15:07,94819,0
8220,United States Dollar,Currency, 11 April 2022 03:58,94819,0
8221,United States Dollar,Currency, 11 April 2022 03:58,94819,973
8222,United States Dollar,Currency, 6 April 2022 13:25,93846,12
8223,United States Dollar,Currency, 1 April 2022 01:39,93834,30
8224,United States Dollar,Currency, 1 April 2022 01:37,93804,57
8225,United States Dollar,Currency, 30 March 2022 11:44,93861,215
8226,United States Dollar,Currency, 30 March 2022 01:14,93646,0
8227,United States Dollar,Currency, 30 March 2022 01:10,93646,87
8228,United States Dollar,Currency, 29 March 2022 08:15,93559,34
8229,United States Dollar,Currency, 29 March 2022 08:13,93525,84
8230,United States Dollar,Currency, 29 March 2022 08:12,93441,110
8231,United States Dollar,Currency, 29 March 2022 08:10,93331,4
8232,United States Dollar,Currency, 25 March 2022 20:51,93327,294
8233,United States Dollar,Currency, 25 March 2022 19:05,93621,170
8234,United States Dollar,Currency, 25 March 2022 18:59,93451,124
8235,United States Dollar,Currency, 23 March 2022 20:50,93327,1
8236,United States Dollar,Currency, 23 March 2022 02:05,93326,48
8237,United States Dollar,Currency, 23 March 2022 02:03,93374,48
8238,United States Dollar,Currency, 23 March 2022 01:55,93326,48
8239,United States Dollar,Currency, 23 March 2022 01:49,93374,48
8240,United States Dollar,Currency, 20 March 2022 02:51,93326,34
8241,United States Dollar,Currency, 16 March 2022 16:59,93292,54
8242,United States Dollar,Currency, 16 March 2022 05:02,93238,0
8243,United States Dollar,Currency, 15 March 2022 18:38,93238,0
8244,United States Dollar,Currency, 11 March 2022 01:43,93238,4
8245,United States Dollar,Currency, 11 March 2022 00:41,93234,4
8246,United States Dollar,Currency, 7 March 2022 15:03,93238,"27,714"
8247,United States Dollar,Currency, 7 March 2022 15:02,65524,"27,714"
8248,United States Dollar,Currency, 7 March 2022 14:56,93238,"65,518"
8249,United States Dollar,Currency, 7 March 2022 14:56,27720,"65,518"
8250,United States Dollar,Currency, 7 March 2022 02:55,93238,2
8251,United States Dollar,Currency, 7 March 2022 01:18,93240,2
8252,United States Dollar,Currency, 3 March 2022 17:15,93238,1
8253,United States Dollar,Currency, 3 March 2022 05:53,93237,150
8254,United States Dollar,Currency, 2 March 2022 01:23,93087,14
8255,United States Dollar,Currency, 1 March 2022 07:51,93073,70
8256,United States Dollar,Currency, 22 February 2022 09:52,93003,8
8257,United States Dollar,Currency, 22 February 2022 09:52,92995,8
8258,United States Dollar,Currency, 22 February 2022 09:50,93003,8
8259,United States Dollar,Currency, 22 February 2022 09:50,92995,8
8260,United States Dollar,Currency, 19 February 2022 18:11,93003,44
8261,United States Dollar,Currency, 19 February 2022 16:36,93047,521
8262,United States Dollar,Currency, 18 February 2022 10:47,93568,0
8263,United States Dollar,Currency, 17 February 2022 20:03,93568,47
8264,United States Dollar,Currency, 16 February 2022 15:34,93521,0
8265,United States Dollar,Currency, 15 February 2022 21:49,93521,0
8266,United States Dollar,Currency, 15 February 2022 11:27,93521,48
8267,United States Dollar,Currency, 15 February 2022 01:39,93569,48
8268,United States Dollar,Currency, 13 February 2022 09:50,93521,54
8269,United States Dollar,Currency, 12 February 2022 16:25,93575,34
8270,United States Dollar,Currency, 12 February 2022 16:25,93609,34
8271,United States Dollar,Currency, 12 February 2022 04:13,93575,32
8272,United States Dollar,Currency, 11 February 2022 18:37,93607,26
8273,United States Dollar,Currency, 11 February 2022 17:43,93581,40
8274,United States Dollar,Currency, 11 February 2022 17:33,93541,21
8275,United States Dollar,Currency, 7 February 2022 23:08,93520,13
8276,United States Dollar,Currency, 7 February 2022 14:01,93533,78
8277,United States Dollar,Currency, 4 February 2022 09:56,93611,28
8278,United States Dollar,Currency, 4 February 2022 08:56,93639,28
8279,United States Dollar,Currency, 3 February 2022 22:40,93611,25
8280,United States Dollar,Currency, 2 February 2022 10:41,93586,47
8281,United States Dollar,Currency, 2 February 2022 00:50,93633,47
8282,United States Dollar,Currency, 1 February 2022 02:07,93586,50
8283,United States Dollar,Currency, 31 January 2022 07:52,93636,10
8284,United States Dollar,Currency, 28 January 2022 19:32,93626,48
8285,United States Dollar,Currency, 28 January 2022 16:21,93674,48
8286,United States Dollar,Currency, 21 January 2022 03:43,93626,0
8287,United States Dollar,Currency, 20 January 2022 22:48,93626,55
8288,United States Dollar,Currency, 20 January 2022 21:59,93681,55
8289,United States Dollar,Currency, 19 January 2022 11:31,93626,243
8290,United States Dollar,Currency, 19 January 2022 09:27,93383,243
8291,United States Dollar,Currency, 18 January 2022 13:11,93626,0
8292,United States Dollar,Currency, 18 January 2022 13:09,93626,48
8293,United States Dollar,Currency, 17 January 2022 06:22,93674,18
8294,United States Dollar,Currency, 17 January 2022 04:21,93656,3
8295,United States Dollar,Currency, 16 January 2022 01:17,93653,10
8296,United States Dollar,Currency, 15 January 2022 23:55,93663,29
8297,United States Dollar,Currency, 15 January 2022 23:36,93634,33
8298,United States Dollar,Currency, 12 January 2022 17:22,93667,43
8299,United States Dollar,Currency, 9 January 2022 17:39,93624,36
8300,United States Dollar,Currency, 9 January 2022 17:18,93588,12
8301,United States Dollar,Currency, 9 January 2022 01:56,93576,5
8302,United States Dollar,Currency, 7 January 2022 18:34,93571,17
8303,United States Dollar,Currency, 6 January 2022 18:34,93588,0
8304,United States Dollar,Currency, 6 January 2022 18:17,93588,0
8305,United States Dollar,Currency, 6 January 2022 18:16,93588,1
8306,United States Dollar,Currency, 6 January 2022 18:15,93587,16
8307,United States Dollar,Currency, 3 January 2022 11:47,93571,10
8308,United States Dollar,Currency, 3 January 2022 05:52,93581,786
8309,United States Dollar,Currency, 20 December 2021 16:50,92795,"1,039"
8310,United States Dollar,Currency, 20 December 2021 16:45,93834,"1,039"
8311,United States Dollar,Currency, 15 December 2021 17:12,92795,4
8312,United States Dollar,Currency, 15 December 2021 09:04,92799,38
8313,United States Dollar,Currency, 14 December 2021 20:27,92761,394
8314,United States Dollar,Currency, 14 December 2021 20:26,93155,835
8315,United States Dollar,Currency, 14 December 2021 04:29,93990,24
8316,United States Dollar,Currency, 14 December 2021 03:05,93966,6
8317,United States Dollar,Currency, 12 December 2021 15:01,93972,1
8318,United States Dollar,Currency, 11 December 2021 03:37,93973,4
8319,United States Dollar,Currency, 8 December 2021 03:52,93969,0
8320,United States Dollar,Currency, 8 December 2021 02:48,93969,39
8321,United States Dollar,Currency, 8 December 2021 02:44,93930,43
8322,United States Dollar,Currency, 6 December 2021 22:45,93973,221
8323,United States Dollar,Currency, 6 December 2021 22:38,93752,221
8324,United States Dollar,Currency, 29 November 2021 02:49,93973,347
8325,United States Dollar,Currency, 28 November 2021 15:25,93626,971
8326,United States Dollar,Currency, 28 November 2021 15:25,92655,971
8327,United States Dollar,Currency, 26 November 2021 18:18,93626,256
8328,United States Dollar,Currency, 26 November 2021 17:12,93370,34
8329,United States Dollar,Currency, 26 November 2021 17:06,93336,0
8330,United States Dollar,Currency, 26 November 2021 17:03,93336,596
8331,United States Dollar,Currency, 25 November 2021 15:43,92740,49
8332,United States Dollar,Currency, 25 November 2021 11:09,92789,49
8333,United States Dollar,Currency, 24 November 2021 05:06,92740,60
8334,United States Dollar,Currency, 24 November 2021 04:08,92800,11
8335,United States Dollar,Currency, 24 November 2021 01:53,92789,"2,828"
8336,United States Dollar,Currency, 23 November 2021 20:36,95617,"3,105"
8337,United States Dollar,Currency, 23 November 2021 20:27,98722,"3,105"
8338,United States Dollar,Currency, 23 November 2021 20:25,95617,"3,105"
8339,United States Dollar,Currency, 23 November 2021 15:32,98722,59
8340,United States Dollar,Currency, 23 November 2021 12:48,98663,0
8341,United States Dollar,Currency, 23 November 2021 12:29,98663,6
8342,United States Dollar,Currency, 23 November 2021 12:27,98669,6
8343,United States Dollar,Currency, 23 November 2021 12:26,98675,2
8344,United States Dollar,Currency, 23 November 2021 12:24,98673,2
8345,United States Dollar,Currency, 23 November 2021 12:21,98675,47
8346,United States Dollar,Currency, 23 November 2021 11:27,98722,373
8347,United States Dollar,Currency, 23 November 2021 11:27,98349,1
8348,United States Dollar,Currency, 23 November 2021 11:26,98350,93
8349,United States Dollar,Currency, 23 November 2021 11:24,98443,83
8350,United States Dollar,Currency, 23 November 2021 11:21,98360,83
8351,United States Dollar,Currency, 23 November 2021 11:00,98443,93
8352,United States Dollar,Currency, 23 November 2021 10:38,98350,1
8353,United States Dollar,Currency, 23 November 2021 10:36,98349,373
8354,United States Dollar,Currency, 22 November 2021 15:44,98722,156
8355,United States Dollar,Currency, 19 November 2021 02:16,98566,"1,554"
8356,United States Dollar,Currency, 19 November 2021 01:34,100120,10
8357,United States Dollar,Currency, 19 November 2021 01:26,100110,387
8358,United States Dollar,Currency, 18 November 2021 14:28,100497,816
8359,United States Dollar,Currency, 18 November 2021 14:24,99681,816
8360,United States Dollar,Currency, 17 November 2021 20:34,100497,132
8361,United States Dollar,Currency, 17 November 2021 19:47,100629,3
8362,United States Dollar,Currency, 17 November 2021 19:40,100626,3
8363,United States Dollar,Currency, 15 November 2021 06:35,100629,82
8364,United States Dollar,Currency, 11 November 2021 08:37,100547,50
8365,United States Dollar,Currency, 10 November 2021 22:52,100497,1
8366,United States Dollar,Currency, 6 November 2021 18:24,100498,8
8367,United States Dollar,Currency, 6 November 2021 17:36,100506,3
8368,United States Dollar,Currency, 28 October 2021 15:24,100509,220
8369,United States Dollar,Currency, 27 October 2021 14:50,100289,6
8370,United States Dollar,Currency, 27 October 2021 14:44,100295,6
8371,United States Dollar,Currency, 25 October 2021 17:17,100289,68
8372,United States Dollar,Currency, 25 October 2021 14:18,100357,36
8373,United States Dollar,Currency, 25 October 2021 14:17,100393,36
8374,United States Dollar,Currency, 23 October 2021 04:40,100357,19
8375,United States Dollar,Currency, 21 October 2021 05:17,100338,13
8376,United States Dollar,Currency, 20 October 2021 21:32,100351,13
8377,United States Dollar,Currency, 20 October 2021 08:01,100338,53
8378,United States Dollar,Currency, 20 October 2021 08:01,100391,53
8379,United States Dollar,Currency, 19 October 2021 18:25,100338,20
8380,United States Dollar,Currency, 14 October 2021 04:26,100358,3
8381,United States Dollar,Currency, 14 October 2021 04:25,100355,12
8382,United States Dollar,Currency, 13 October 2021 03:58,100343,29
8383,United States Dollar,Currency, 5 October 2021 21:23,100372,12
8384,United States Dollar,Currency, 5 October 2021 21:23,100360,12
8385,United States Dollar,Currency, 3 October 2021 00:26,100372,21
8386,United States Dollar,Currency, 2 October 2021 22:43,100351,2
8387,United States Dollar,Currency, 2 October 2021 22:41,100353,19
8388,United States Dollar,Currency, 2 October 2021 05:57,100372,2
8389,United States Dollar,Currency, 30 September 2021 18:58,100370,14
8390,United States Dollar,Currency, 20 September 2021 21:13,100356,36
8391,United States Dollar,Currency, 20 September 2021 21:12,100392,32
8392,United States Dollar,Currency, 20 September 2021 21:09,100360,4
8393,United States Dollar,Currency, 20 September 2021 14:10,100356,21
8394,United States Dollar,Currency, 19 September 2021 00:29,100377,21
8395,United States Dollar,Currency, 14 September 2021 02:19,100356,1
8396,United States Dollar,Currency, 12 September 2021 17:48,100355,9
8397,United States Dollar,Currency, 9 September 2021 11:42,100346,54
8398,United States Dollar,Currency, 8 September 2021 19:37,100400,3
8399,United States Dollar,Currency, 8 September 2021 19:35,100397,51
8400,United States Dollar,Currency, 8 September 2021 02:33,100346,3
8401,United States Dollar,Currency, 7 September 2021 18:47,100349,10
8402,United States Dollar,Currency, 7 September 2021 18:25,100359,24
8403,United States Dollar,Currency, 6 September 2021 11:26,100383,4
8404,United States Dollar,Currency, 6 September 2021 07:58,100387,4
8405,United States Dollar,Currency, 23 August 2021 12:44,100383,180
8406,United States Dollar,Currency, 23 August 2021 12:41,100203,138
8407,United States Dollar,Currency, 20 August 2021 21:10,100065,2
8408,United States Dollar,Currency, 13 August 2021 01:52,100063,211
8409,United States Dollar,Currency, 12 August 2021 15:17,99852,1
8410,United States Dollar,Currency, 5 August 2021 16:02,99851,7
8411,United States Dollar,Currency, 5 August 2021 15:40,99858,7
8412,United States Dollar,Currency, 5 August 2021 06:44,99851,110
8413,United States Dollar,Currency, 28 July 2021 00:58,99741,94
8414,United States Dollar,Currency, 26 July 2021 12:24,99647,54
8415,United States Dollar,Currency, 26 July 2021 00:05,99701,0
8416,United States Dollar,Currency, 26 July 2021 00:04,99701,54
8417,United States Dollar,Currency, 25 July 2021 18:06,99647,745
8418,United States Dollar,Currency, 22 July 2021 21:16,100392,66
8419,United States Dollar,Currency, 15 July 2021 08:11,100458,66
8420,United States Dollar,Currency, 15 July 2021 08:08,100524,66
8421,United States Dollar,Currency, 13 July 2021 00:22,100458,81
8422,United States Dollar,Currency, 12 July 2021 07:53,100377,58
8423,United States Dollar,Currency, 11 July 2021 21:45,100319,4
8424,United States Dollar,Currency, 11 July 2021 21:41,100323,4
8425,United States Dollar,Currency, 11 July 2021 18:12,100319,58
8426,United States Dollar,Currency, 7 July 2021 17:58,100377,0
8427,United States Dollar,Currency, 7 July 2021 17:03,100377,2
8428,United States Dollar,Currency, 5 July 2021 21:22,100375,44
8429,United States Dollar,Currency, 4 July 2021 17:09,100331,26
8430,United States Dollar,Currency, 4 July 2021 17:09,100357,26
8431,United States Dollar,Currency, 30 June 2021 00:28,100331,19
8432,United States Dollar,Currency, 30 June 2021 00:23,100350,19
8433,United States Dollar,Currency, 28 June 2021 17:09,100331,158
8434,United States Dollar,Currency, 28 June 2021 14:25,100489,16
8435,United States Dollar,Currency, 28 June 2021 14:20,100473,61
8436,United States Dollar,Currency, 28 June 2021 14:08,100412,81
8437,United States Dollar,Currency, 25 June 2021 15:41,100331,4
8438,United States Dollar,Currency, 25 June 2021 15:27,100335,4
8439,United States Dollar,Currency, 24 June 2021 20:05,100331,0
8440,United States Dollar,Currency, 24 June 2021 20:04,100331,0
