,name,link,scrape_time,prices,price,relative_price
17158,"Taylors of Harrogate Rose Lemonade Fruit Flavoured infusion, 20 Tea Bags 50g",https://www.tesco.com/groceries/en-GB/products/314426074,1687617627.836067,"['£3.00', '£6.00/100g']",3.0,£6.00/100g
17159,Innocent Strawberry Pineapple & Apples Smoothie 750Ml,https://www.tesco.com/groceries/en-GB/products/308110449,1687617627.906461,"['£3.50', '£0.47/100ml']",3.5,£0.47/100ml
17160,Prospero Brut Non Vintage 20Cl,https://www.tesco.com/groceries/en-GB/products/297427317,1687617627.974165,"['£3.00', '£11.25/75cl']",3.0,£11.25/75cl
17161,Fanta Zero Sugar Strawberry & Kiwi 8X330ml,https://www.tesco.com/groceries/en-GB/products/310688132,1687617628.067483,"['£3.49', '£0.13/100ml']",3.49,£0.13/100ml
17162,Daura Damm Gluten Free 4 Pack X 330Ml,https://www.tesco.com/groceries/en-GB/products/265970960,1687617628.137852,"['£6.00', '£4.54/litre']",6.0,£4.54/litre
17164,Innocent Strawberries & Bananas 250Ml,https://www.tesco.com/groceries/en-GB/products/253845148,1687617628.324336,"['£2.00', '£0.80/100ml']",2.0,£0.80/100ml
17165,Cawston Press Apple & Summer Berries 3X200ml,https://www.tesco.com/groceries/en-GB/products/280485129,1687617628.4332092,"['£1.90', '£0.32/100ml']",1.9,£0.32/100ml
17166,Fanta Fruit Twist 500 Ml,https://www.tesco.com/groceries/en-GB/products/253144396,1687617628.498346,"['£1.70', '£0.34/100ml']",1.7,£0.34/100ml
17167,Henry Westons Signature Vintage 6.8% 500Ml,https://www.tesco.com/groceries/en-GB/products/302274017,1687617628.64061,"['£2.30', '£4.60/litre']",2.3,£4.60/litre
17168,Vista Castelli Trebbiano D'abruzzo 75Cl,https://www.tesco.com/groceries/en-GB/products/310101015,1687617628.727752,"['£4.25', '£4.25/75cl']",4.25,£4.25/75cl
17169,Red Bull Sugar Free Energy Drink 355Ml,https://www.tesco.com/groceries/en-GB/products/263674951,1687617628.798712,"['£1.85', '£0.52/100ml']",1.85,£0.52/100ml
17170,Juice Burst Orange 500Ml,https://www.tesco.com/groceries/en-GB/products/277975101,1687617628.911943,"['£1.50', '£0.30/100ml']",1.5,£0.30/100ml
17171,Alta Veduta Chianti 75Cl,https://www.tesco.com/groceries/en-GB/products/311794131,1687617629.029873,"['£5.25', '£5.25/75cl']",5.25,£5.25/75cl
17172,Starbucks Mocha Frappuccino 250Ml,https://www.tesco.com/groceries/en-GB/products/312082799,1687617629.102392,"['£2.20', '£0.88/100ml']",2.2,£0.88/100ml
17173,Gordon's Premium Pink Gin & Lemonade 250Ml,https://www.tesco.com/groceries/en-GB/products/312836231,1687617629.191894,"['£2.25', '£9.00/litre']",2.25,£9.00/litre
17174,Kopparberg Mixed Fruit Tropical Cider 500Ml,https://www.tesco.com/groceries/en-GB/products/308085109,1687617629.282409,"['£2.30', '£4.60/litre']",2.3,£4.60/litre
17175,Captain Morgan Strawberry Dalquiri Cocktail 250Ml,https://www.tesco.com/groceries/en-GB/products/314103963,1687617629.371045,"['£2.40', '£9.60/litre']",2.4,£9.60/litre
17176,Whitley Neill Raspberry Gin 70Cl,https://www.tesco.com/groceries/en-GB/products/301689536,1687617629.4621131,"['£28.00', '£40.00/litre']",28.0,£40.00/litre
17177,Guigal Cotes Du Rhone Red Wine 750Ml,https://www.tesco.com/groceries/en-GB/products/304376844,1687617629.6200461,"['£12.00', '£12.00/75cl']",12.0,£12.00/75cl
17179,Pukka Organic 3 Chamomile 20 Tea Bags 30G,https://www.tesco.com/groceries/en-GB/products/296850583,1687617629.78063,"['£4.00', '£13.33/100g']",4.0,£13.33/100g
17180,Pukka Herbs Herbal Collection 20'S 34.4G,https://www.tesco.com/groceries/en-GB/products/289574085,1687617629.8471081,"['£4.00', '£11.63/100g']",4.0,£11.63/100g
17181,Torres Sangre De Toro 75Cl,https://www.tesco.com/groceries/en-GB/products/257204446,1687617629.914623,"['£7.50', '£7.50/75cl']",7.5,£7.50/75cl
17182,Tesco Finest Cream Sherry 37.5Cl,https://www.tesco.com/groceries/en-GB/products/299803802,1687617629.994611,"['£6.50', '£13.00/75cl']",6.5,£13.00/75cl
17183,Lucky Saint 0.5% Alcohol By Volume Unfiltered Lager 4X330ml,https://www.tesco.com/groceries/en-GB/products/311448058,1687617630.079264,"['£6.00', '£4.54/litre']",6.0,£4.54/litre
17184,Kumala Sauvignon Blanc 750Ml,https://www.tesco.com/groceries/en-GB/products/307365835,1687617630.148334,"['£5.50', '£5.50/75cl']",5.5,£5.50/75cl
17185,Carnivor Zinfandel 75Cl,https://www.tesco.com/groceries/en-GB/products/301705812,1687617630.217728,"['£9.00', '£9.00/75cl']",9.0,£9.00/75cl
17186,Cockburns Special Reserve Port 1L,https://www.tesco.com/groceries/en-GB/products/258644067,1687617630.313285,"['£15.50', '£11.62/75cl']",15.5,£11.62/75cl
17187,Innocent Pineapple Banana & Coconut Smoothie 750Ml,https://www.tesco.com/groceries/en-GB/products/270928457,1687617630.403699,"['£3.50', '£0.47/100ml']",3.5,£0.47/100ml
17188,Truvia Sweetener From Stevia Leaf 100 Tablets 5G,https://www.tesco.com/groceries/en-GB/products/278974659,1687617630.4696379,"['£2.60', '£520.00/kg']",2.6,£520.00/kg
17189,Belvoir Pink Lady Sparkling Apple Juice 750Ml,https://www.tesco.com/groceries/en-GB/products/307357223,1687617630.575117,"['£3.25', '£0.43/100ml']",3.25,£0.43/100ml
17190,Aqua Carpatica Mineral Water 1L,https://www.tesco.com/groceries/en-GB/products/298163258,1687617630.651493,"['£1.20', '£0.10/100ml']",1.2,£0.10/100ml
17191,Heineken Silver Lager 12 X 330Ml,https://www.tesco.com/groceries/en-GB/products/311251895,1687617630.7316852,"['£12.50', '£3.16/litre']",12.5,£3.16/litre
17192,Campaneo Old Vines Tempranillo 75Cl,https://www.tesco.com/groceries/en-GB/products/301691976,1687617630.831774,"['£5.50', '£5.50/75cl']",5.5,£5.50/75cl
17193,Staropramen Lager 6 X 330Ml,https://www.tesco.com/groceries/en-GB/products/308456594,1687617630.9081202,"['£6.75', '£3.41/litre']",6.75,£3.41/litre
17194,Diet Coke Sublime Lime 2 Litres,https://www.tesco.com/groceries/en-GB/products/306950046,1687617631.00838,"['£1.99', '£0.10/100ml']",1.99,£0.10/100ml
17195,Tetley Green Tea Mango & Passion Fruit 50 Tea Bags 100G,https://www.tesco.com/groceries/en-GB/products/306659841,1687617637.357621,"['£2.60', '£2.60/100g']",2.6,£2.60/100g
17196,Actiph Alkaline Ionised Water 1 Litre,https://www.tesco.com/groceries/en-GB/products/304783919,1687617637.459168,"['£2.25', '£0.22/100ml']",2.25,£0.22/100ml
17197,Twinings Pear & Apple Green Tea Tea Bags 20S 40G,https://www.tesco.com/groceries/en-GB/products/250293958,1687617637.5324779,"['£2.50', '£6.25/100g']",2.5,£6.25/100g
17198,Tesco Finest Ceylon Teabags 50'S 125G,https://www.tesco.com/groceries/en-GB/products/279322422,1687617637.6257448,"['£1.70', '£1.36/100g']",1.7,£1.36/100g
17199,Monster Energy Ultra Fiesta 500Ml,https://www.tesco.com/groceries/en-GB/products/307342223,1687617637.698108,"['£1.70', '£0.34/100ml']",1.7,£0.34/100ml
17200,Innocent Citrus Shield Juice 750Ml,https://www.tesco.com/groceries/en-GB/products/303415144,1687617637.812176,"['£3.80', '£0.51/100ml']",3.8,£0.51/100ml
17201,Ocean Spray Sparkling Water Cranberry 1 Litre,https://www.tesco.com/groceries/en-GB/products/291106897,1687617637.905948,"['£1.00', '£0.10/100ml']",1.0,£0.10/100ml
17202,Inedit Damm 750Ml,https://www.tesco.com/groceries/en-GB/products/274965204,1687617637.998473,"['£4.00', '£5.33/litre']",4.0,£5.33/litre
17203,Brewdog Mr President Double Ipa 440Ml,https://www.tesco.com/groceries/en-GB/products/309475333,1687617638.0883589,"['£4.00', '£9.09/litre']",4.0,£9.09/litre
17204,Tesco Coconut Liqueur 70Cl,https://www.tesco.com/groceries/en-GB/products/293073430,1687617638.188988,"['£8.00', '£11.43/litre']",8.0,£11.43/litre
17205,Costa Coffee Caramel Swirl 250Ml,https://www.tesco.com/groceries/en-GB/products/311423600,1687617638.259858,"['£1.80', '£0.72/100ml']",1.8,£0.72/100ml
17206,Rubicon Sparklng Passion Juice Drink 2 Litre,https://www.tesco.com/groceries/en-GB/products/275454836,1687617638.327443,"['£1.80', '£0.09/100ml']",1.8,£0.09/100ml
17207,All Shook Up Mango Margarita Ready To Drink Cocktail 250Ml,https://www.tesco.com/groceries/en-GB/products/311692764,1687617638.3960571,"['£1.85', '£7.40/litre']",1.85,£7.40/litre
17208,Sxollie Granny Smith Cider 500Ml,https://www.tesco.com/groceries/en-GB/products/309190531,1687617638.4841778,"['£2.30', '£4.60/litre']",2.3,£4.60/litre
17209,Zlato Valley Merlot 75Cl,https://www.tesco.com/groceries/en-GB/products/310675101,1687617638.5765388,"['£4.75', '£4.75/75cl']",4.75,£4.75/75cl
17210,Bella Cucina Asti Vino Spumante 20Cl,https://www.tesco.com/groceries/en-GB/products/312351677,1687617638.651903,"['£2.60', '£9.75/75cl']",2.6,£9.75/75cl
17211,Whitley Neill Blood Orange Gin 70Cl,https://www.tesco.com/groceries/en-GB/products/303215299,1687617638.7754822,"['£28.00', '£40.00/litre']",28.0,£40.00/litre
17212,Tesco Finest Salted Caramel Cream Liqueur 70Cl,https://www.tesco.com/groceries/en-GB/products/280543695,1687617638.844806,"['£13.00', '£18.57/litre']",13.0,£18.57/litre
17213,E&J Brandy 70Cl,https://www.tesco.com/groceries/en-GB/products/284066907,1687617638.919778,"['£17.75', '£25.36/litre']",17.75,£25.36/litre
17214,Glenfiddich 12Yo Malt 70Cl - Fruity,https://www.tesco.com/groceries/en-GB/products/256505345,1687617638.990133,"['£38.00', '£54.29/litre']",38.0,£54.29/litre
17215,Beavertown Neck Oil Session Ipa 10X330ml,https://www.tesco.com/groceries/en-GB/products/311680104,1687617639.058763,"['£18.00', '£5.46/litre']",18.0,£5.46/litre
17216,Cali. By Snoop Cali. Red Wine 750Ml,https://www.tesco.com/groceries/en-GB/products/310128024,1687617639.150235,"['£11.00', '£11.00/75cl']",11.0,£11.00/75cl
17217,Gordon's Gin & Tonic 10 X 250Ml,https://www.tesco.com/groceries/en-GB/products/292645880,1687617639.218933,"['£16.00', '£6.40/litre']",16.0,£6.40/litre
17218,Tw Kempton Rhubarb & Ginger Gin Liqueur 50Cl,https://www.tesco.com/groceries/en-GB/products/301969885,1687617639.303487,"['£9.50', '£19.00/litre']",9.5,£19.00/litre
17219,Opihr Oriental Spiced Gin 70Cl,https://www.tesco.com/groceries/en-GB/products/285353514,1687617639.380699,"['£24.00', '£34.29/litre']",24.0,£34.29/litre
17220,Ara Select Block Sauvignon Blanc 750Ml,https://www.tesco.com/groceries/en-GB/products/306798232,1687617639.481108,"['£10.00', '£10.00/75cl']",10.0,£10.00/75cl
17221,Cafedirect Decaf Machu Picchu Ground Coffee 227G,https://www.tesco.com/groceries/en-GB/products/256836707,1687617639.560072,"['£5.00', '£2.20/100g']",5.0,£2.20/100g
17222,Campo Viejo Winemakers Blend 750Ml,https://www.tesco.com/groceries/en-GB/products/308084739,1687617639.6299038,"['£8.00', '£8.00/75cl']",8.0,£8.00/75cl
17223,Tesco Finest Valle De Colchagua Merlot 75Cl,https://www.tesco.com/groceries/en-GB/products/306808942,1687617639.703184,"['£8.00', '£8.00/75cl']",8.0,£8.00/75cl
17224,Moth Espresso Martini 125Ml,https://www.tesco.com/groceries/en-GB/products/311685836,1687617639.851857,"['£3.90', '£31.20/litre']",3.9,£31.20/litre
17225,Clipper Organic White Tea 40 Bags 70G,https://www.tesco.com/groceries/en-GB/products/306501999,1687617639.9553201,"['£2.95', '£4.21/100g']",2.95,£4.21/100g
17226,Fever-Tree Light Sicilian Lemonade 4X250ml,https://www.tesco.com/groceries/en-GB/products/311936546,1687617640.022382,"['£4.00', '£0.40/100ml']",4.0,£0.40/100ml
17227,Strongbow Rose Cider 4 X 440Ml,https://www.tesco.com/groceries/en-GB/products/305729461,1687617640.1389701,"['£5.60', '£3.18/litre']",5.6,£3.18/litre
17228,Barrys Tea Gold Blend Teabags 80S 250G,https://www.tesco.com/groceries/en-GB/products/273949387,1687617640.211336,"['£3.50', '£1.40/100g']",3.5,£1.40/100g
17229,Crusha Chocolate No Added Sugar 500Ml,https://www.tesco.com/groceries/en-GB/products/289725679,1687617640.285409,"['£1.95', '£0.39/100ml']",1.95,£0.39/100ml
17230,White Claw Hard Seltzer Raspberry 330Ml,https://www.tesco.com/groceries/en-GB/products/306815121,1687617640.359621,"['£2.20', '£6.67/litre']",2.2,£6.67/litre
17231,Innocent Wonder Green Juice 750Ml,https://www.tesco.com/groceries/en-GB/products/303415167,1687617640.473301,"['£3.80', '£0.51/100ml']",3.8,£0.51/100ml
17232,Vineyards Peach Bellini 75Cl,https://www.tesco.com/groceries/en-GB/products/301744955,1687617640.680077,"['£3.15', '£3.15/75cl']",3.15,£3.15/75cl
17233,Innocent Bolt From Blue Juice 330Ml,https://www.tesco.com/groceries/en-GB/products/303415109,1687617640.758757,"['£2.15', '£0.65/100ml']",2.15,£0.65/100ml
17234,Tesco Finest Santo Domingo Drinking Chocolate 250G,https://www.tesco.com/groceries/en-GB/products/300400500,1687617640.869231,"['£2.35', '£0.94/100g']",2.35,£0.94/100g
17235,Naked Green Machine Apple Banana Smoothie 300Ml,https://www.tesco.com/groceries/en-GB/products/309749321,1687617640.936963,"['£2.60', '£0.87/100ml']",2.6,£0.87/100ml
17236,Rubicon Sparkling Mango Juice Drink 2Ltr,https://www.tesco.com/groceries/en-GB/products/275290355,1687617641.063175,"['£1.80', '£0.09/100ml']",1.8,£0.09/100ml
17237,Rubicon Deluxe Mango 1L,https://www.tesco.com/groceries/en-GB/products/300457087,1687617641.1306188,"['£1.90', '£0.19/100ml']",1.9,£0.19/100ml
17238,San Pellegrino Sparkling Orange Drink 330Ml,https://www.tesco.com/groceries/en-GB/products/310113018,1687617641.196683,"['£1.25', '£0.38/100ml']",1.25,£0.38/100ml
17239,Funkin Nitro Cocktails Peach On Beach 200Ml,https://www.tesco.com/groceries/en-GB/products/311260642,1687617641.311032,"['£2.25', '£11.25/litre']",2.25,£11.25/litre
17240,Sma Little Steps Plantygrow Drink 1-3 Years 200Ml,https://www.tesco.com/groceries/en-GB/products/312098412,1687617641.40492,"['£0.85', '£4.25/litre']",0.85,£4.25/litre
17241,Brew Dog Elvis Juice Grapefruit Ipa 4X330ml,https://www.tesco.com/groceries/en-GB/products/294127619,1687617641.495195,"['£6.00', '£4.54/litre']",6.0,£4.54/litre
17242,Hendrick's Gin 70Cl,https://www.tesco.com/groceries/en-GB/products/260479006,1687617641.58951,"['£30.00', '£42.86/litre']",30.0,£42.86/litre
17243,Kanonkop Kadette Cape Blend 750Ml,https://www.tesco.com/groceries/en-GB/products/306653605,1687617647.332968,"['£12.00', '£12.00/75cl']",12.0,£12.00/75cl
17244,Tesco Italian Inspired Espresso Coffee Beans 1Kg,https://www.tesco.com/groceries/en-GB/products/311941793,1687617647.4375591,"['£9.45', '£0.94/100g']",9.45,£0.94/100g
17245,Twinings Green Tea Blend Teabag 80'S 250G,https://www.tesco.com/groceries/en-GB/products/252231012,1687617647.509802,"['£4.50', '£1.80/100g']",4.5,£1.80/100g
17246,Beefeater Dry London Gin 70Cl Bottle,https://www.tesco.com/groceries/en-GB/products/256537013,1687617647.590782,"['£16.50', '£23.57/litre']",16.5,£23.57/litre
17247,Tesco Finest Western Australian Sauvignon Semillon 75Cl,https://www.tesco.com/groceries/en-GB/products/306825921,1687617647.6799612,"['£8.00', '£8.00/75cl']",8.0,£8.00/75cl
17249,Piper Heidsieck Champagne Rose Sauvage 750Ml,https://www.tesco.com/groceries/en-GB/products/311937476,1687617647.866079,"['£48.00', '£48.00/75cl']",48.0,£48.00/75cl
17252,Tesco Finest Assams 100 Teabags 250G,https://www.tesco.com/groceries/en-GB/products/279322232,1687617648.156049,"['£2.60', '£1.04/100g']",2.6,£1.04/100g
17253,White Claw Hard Seltzer Mango 330Ml,https://www.tesco.com/groceries/en-GB/products/307758313,1687617648.22542,"['£2.20', '£6.67/litre']",2.2,£6.67/litre
17254,Purdey's Refocus Natural Energy Dark Fruit Drink 330Ml,https://www.tesco.com/groceries/en-GB/products/308473544,1687617648.317507,"['£1.50', '£0.46/100ml']",1.5,£0.46/100ml
17255,Glenfiddich Mix Pack 3X5cl,https://www.tesco.com/groceries/en-GB/products/295746410,1687617648.429734,"['£14.00', '£93.33/litre']",14.0,£93.33/litre
17256,Tesco Finest Vanilla Chai 50 Tea Bags 125G,https://www.tesco.com/groceries/en-GB/products/279343685,1687617648.520757,"['£1.70', '£1.36/100g']",1.7,£1.36/100g
17257,Don Simon Orange Juicy Bits 1L,https://www.tesco.com/groceries/en-GB/products/312851546,1687617648.593725,"['£2.00', '£0.20/100ml']",2.0,£0.20/100ml
17258,Vault City Triple Fruited Mango Sour Beer 440Ml,https://www.tesco.com/groceries/en-GB/products/310662905,1687617648.6602392,"['£3.50', '£7.96/litre']",3.5,£7.96/litre
17259,Freestar 0.5% Craft Beer 330Ml,https://www.tesco.com/groceries/en-GB/products/312708395,1687617648.749082,"['£1.80', '£5.46/litre']",1.8,£5.46/litre
17260,Caparelli Italian Blush 187Ml,https://www.tesco.com/groceries/en-GB/products/311789267,1687617648.819055,"['£2.00', '£8.02/75cl']",2.0,£8.02/75cl
17261,Starbucks Coconut Cappuccino 250Ml,https://www.tesco.com/groceries/en-GB/products/311790817,1687617648.906406,"['£2.10', '£0.96/100ml']",2.1,£0.96/100ml
17262,Whitley Neill Pineapple Gin 70Cl,https://www.tesco.com/groceries/en-GB/products/311795389,1687617648.994431,"['£28.00', '£40.00/litre']",28.0,£40.00/litre
17263,Bumbu Rum 70Cl,https://www.tesco.com/groceries/en-GB/products/306945047,1687617649.065255,"['£35.00', '£50.00/litre']",35.0,£50.00/litre
17264,Lofbergs Brazil Medium Roast Coffee Beans 1Kg,https://www.tesco.com/groceries/en-GB/products/311435586,1687617649.150496,"['£10.50', '£1.05/100g']",10.5,£1.05/100g
17265,Jameson Black Barrel 70Cl,https://www.tesco.com/groceries/en-GB/products/272228286,1687617649.233248,"['£37.00', '£52.86/litre']",37.0,£52.86/litre
17266,Jura 10 Year Old Malt Whisky 70Cl - Spicy,https://www.tesco.com/groceries/en-GB/products/299335273,1687617649.338946,"['£39.00', '£55.71/litre']",39.0,£55.71/litre
17267,Tesco Vsop Cognac 70Cl,https://www.tesco.com/groceries/en-GB/products/260864116,1687617649.446239,"['£23.00', '£32.86/litre']",23.0,£32.86/litre
17268,Red Leg Spiced Rum 70Cl,https://www.tesco.com/groceries/en-GB/products/290239361,1687617649.603986,"['£21.00', '£30.00/litre']",21.0,£30.00/litre
17269,Grahams Quinta Dos Malvedos Port 75Cl,https://www.tesco.com/groceries/en-GB/products/297419680,1687617649.68091,"['£29.00', '£29.00/75cl']",29.0,£29.00/75cl
17270,Courvoisier V.S. Cognac 1 Litre,https://www.tesco.com/groceries/en-GB/products/250613779,1687617649.762928,"['£39.00', '£39.00/litre']",39.0,£39.00/litre
17271,Birra Moretti Premium Lager 18X330ml,https://www.tesco.com/groceries/en-GB/products/308083366,1687617649.859874,"['£23.00', '£3.87/litre']",23.0,£3.87/litre
17272,Gordon Ramsay Intenso Rosso 750Ml,https://www.tesco.com/groceries/en-GB/products/309749119,1687617649.931735,"['£10.00', '£10.00/75cl']",10.0,£10.00/75cl
17273,Don Carlo Nero D'avola 750Ml,https://www.tesco.com/groceries/en-GB/products/310672605,1687617650.0050979,"['£10.00', '£10.00/75cl']",10.0,£10.00/75cl
17274,Dv Catena Chardonnay Historico 750Ml,https://www.tesco.com/groceries/en-GB/products/306933931,1687617650.071266,"['£12.00', '£12.00/75cl']",12.0,£12.00/75cl
17275,1000 Stories Chardonnay 75Cl,https://www.tesco.com/groceries/en-GB/products/308457339,1687617650.145213,"['£15.00', '£15.00/75cl']",15.0,£15.00/75cl
17276,Zuccardi Serie A Malbec 75Cl,https://www.tesco.com/groceries/en-GB/products/310160635,1687617650.221035,"['£14.00', '£14.00/75cl']",14.0,£14.00/75cl
17277,Laphroaig Single Malt Whisky 10Yr 70Cl - Smoky,https://www.tesco.com/groceries/en-GB/products/256706597,1687617650.2991538,"['£38.00', '£54.29/litre']",38.0,£54.29/litre
17278,Vasse Felix Classic Shiraz 750Ml,https://www.tesco.com/groceries/en-GB/products/306804641,1687617650.400936,"['£12.00', '£12.00/75cl']",12.0,£12.00/75cl
17279,Planeta L Amistanza Fiano 75Cl,https://www.tesco.com/groceries/en-GB/products/309485966,1687617650.5149078,"['£10.00', '£10.00/75cl']",10.0,£10.00/75cl
17280,Pure Via 100% Erythritol Nature Sweet 250G,https://www.tesco.com/groceries/en-GB/products/305438459,1687617650.593044,"['£3.35', '£13.40/kg']",3.35,£13.40/kg
