var_id,title,sub_id,sub_name,def,notes,vertical,unit,graph
1309,Proportion of People Who Became Victims of Violent Violence In The Last 12 Months By Sex,34,Social Resilience,,"&lt;ul&gt;&lt;li&gt;Source: Susenas.&lt;/li&gt;&lt;li&gt;&lt;/li&gt;&lt;li&gt;The survey time reference is 1 January - 31 December t-1. So that the 2021 data is obtained through the 2022 Susenas&lt;/li&gt;&lt;li&gt;Violent Crimes: vandalism, violent theft, and sexual assault&lt;/li&gt;&lt;li&gt;2016 revised figures&lt;/li&gt;&lt;/ul&gt;",217,,1.0
1310,Proportion of People Who Became Victims of Violent Violence In The Last 12 Months By Age Group,34,Social Resilience,,"Source: This indicator is sourced from Susenas. For Susenas 2018 crime questions asked for time reference 1 January - 31 December 2017, so the crime indicator is a condition in 2017. Before 2018 Susenas questions reported to the police have not been separated per type of crime, so the 2015 and 2016 indicator values are crime reporting for all types of crime . But for 2017 the 2018 Susenas sourced from indicators includes only violent crime.",356,,1.0
1311,Proportion of Population Who Became Victims of Violent Violence in the Last 12 Months by Province,34,Social Resilience,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Source: Susenas. &lt;/li&gt;&lt;li&gt;For Susenas 2018 crime questions asked for time reference 1 January - 31 December 2017, so the crime indicator is a condition in 2017. Before 2018 Susenas questions reported to the police have not been separated per type of crime, so the 2015 and 2016 indicator values are crime reporting for all types of crime . But for 2017 the 2018 Susenas sourced from indicators includes only violent crime.&lt;br /&gt;&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,,1.0
1312,Proportion of Safe Residents Walking Alone In The Area Where It's Healed,34,Social Resilience,,"&lt;p&gt;Sumber: Susenas Modul Hansos, 2020&lt;/p&gt;",1,,1.0
1313,Proportion of Households with 1-17 Years Old Children Who Have Physical Sentence And / Or Psychological Aggression From Caretakers In The Last Year,34,Social Resilience,,"&lt;ul&gt;&lt;li&gt;Source: Susenas Modul Hansos, 2018&lt;/li&gt;&lt;li&gt;Years 2014 revised data&lt;br /&gt;&lt;/li&gt;&lt;/ul&gt;",308,,1.0
1314,Proportion of Households with Children Aged 1-17 Years Experiencing Physical Sentence And / Or Psychological Aggression From Caretakers In The Last Year By Territory,34,Social Resilience,,&lt;p&gt;Susenas 2014 children aged 1-14 years&lt;/p&gt;&lt;p&gt;Susenas 2020 children aged 1-17 years&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source: National Socioeconomic Survey (Susenas) Social resilience module&lt;br /&gt;&lt;/p&gt;,310,,1.0
1499,Anti-Corruption Behaviour Index (ACBI) by Age Group,34,Social Resilience,,"Source: Statistics Indonesia - Anti-Corruption Behaviour Index (ACBI), 2012-2022",386,,1.0
1501,Anti-Corruption Behaviour Index (ACBI) by Urban-Rural Classification,34,Social Resilience,,"Source: Statistics Indonesia - Anti-Corruption Behaviour Index (ACBI), 2012-2022",310,,1.0
1504,Anti-Corruption Behaviour Index (ACBI) by Level of Education,34,Social Resilience,,"&lt;p&gt;Source: Statistics Indonesia - Anti-Corruption Behaviour Index (ACBI), 2012-2022&lt;/p&gt;",387,,1.0
1823,Number of cases and percentage of victims of violence against women who received comprehensive services,34,Social Resilience,,,469,,1.0
2159,[New Method] Indonesia Democracy Index by Province,34,Social Resilience,,"&lt;p class=&quot;MsoNormal&quot;&gt;&lt;span lang=&quot;en-us&quot; xml:lang=&quot;en-us&quot;&gt;Source:
Indonesia Democracy Index&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",519,,1.0
2160,[New Method] Aspect of Indonesia Democracy Index by Province,34,Social Resilience,,"&lt;span lang=&quot;en-us&quot; style=&quot;font-size:11pt;line-height:107%;font-family:Calibri, sans-serif;&quot; xml:lang=&quot;en-us&quot;&gt;Source: Indonesia Democracy Index&lt;/span&gt;",519,,1.0
2161,"[New Method] National, Central, and Provincial Level Indonesia Democracy Index (IDI)",34,Social Resilience,,"&lt;p&gt;&lt;span lang=&quot;en-us&quot; style=&quot;font-size:11pt;line-height:107%;font-family:Calibri, sans-serif;&quot; xml:lang=&quot;en-us&quot;&gt;Source: Indonesia Democracy Index&lt;/span&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;*National level Indonesia Democracy Index (IDI) is an aggregate of provincial and central aspect indexes&lt;br /&gt;
**Provincial level IDI is an aggregate of the democracy index of 34 provinces
&lt;br /&gt;&lt;/p&gt;",516,,
2162,"[New Method] National, Central, and Provincial Level Aspect of Indonesia Democracy Indexes",34,Social Resilience,,"&lt;p&gt;&lt;span style=&quot;font-family:Calibri, sans-serif;font-size:11pt;&quot;&gt;Source: Indonesia Democracy Index&lt;/span&gt;&lt;/p&gt;&lt;p&gt;*National level Indonesia Democracy Index (IDI) is an aggregate of provincial and central scores&lt;br /&gt;
**Provincial level IDI is an aggregate of the democracy index of 34 provinces
&lt;br /&gt;&lt;/p&gt;",516,,
2163,[New Method] Provincial Level Indonesia Democracy Index Indicators,34,Social Resilience,,"&lt;p class=&quot;MsoNormal&quot;&gt;&lt;span lang=&quot;en-us&quot; xml:lang=&quot;en-us&quot;&gt;Source:
Indonesia Democracy Index&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;",517,,
2164,[New Method] Central Level Indonesia Democracy Index Indicators,34,Social Resilience,,"&lt;p class=&quot;MsoNormal&quot;&gt;&lt;span lang=&quot;en-us&quot; xml:lang=&quot;en-us&quot;&gt;Source:
Indonesia Democracy Index&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;/p&gt;&lt;p&gt;*This indicator is not calculated at the central level because the data is not available&lt;br /&gt;&lt;/p&gt;",518,,1.0
48,Jumlah Usaha yang Tidak Berbadan Hukum Menurut Lapangan Usaha,35,Small-Scale & Micro Establishment,,,55,,1.0
49,Banyaknya Pekerja Usaha Tidak Berbadan Hukum Menurut Lapangan Usaha,35,Small-Scale & Micro Establishment,,,55,,1.0
749,Number of Establishment Without Legal Entity by Province,35,Small-Scale & Micro Establishment,,,192,,1.0
792,Number of Employees of Establishment Without Legal Entity by Province,35,Small-Scale & Micro Establishment,,,192,,1.0
1192,Proportion of MSME Credits to Total Credit,35,Small-Scale & Micro Establishment,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt; Note: for 2016 Condition until September 2016 
&lt;/li&gt;&lt;li&gt; Source: SEKI, Bank Indonesia 
&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",315,Trillion Rupiahs,1.0
369,Producer Price Indeces,36,Producer Price Indices,,&lt;p&gt;2010=100&lt;br /&gt;&lt;/p&gt;,129,,1.0
378,Producer Price Inflation,36,Producer Price Indices,,"2010=100
&lt;br /&gt;Based on Producer Price Survey BPS-Statistics Indonesia",129,Percent,1.0
380,Producer Price Inflation y on y,36,Producer Price Indices,,"&lt;ul&gt;&lt;li&gt;2010=100&lt;/li&gt;&lt;li&gt;Based on Producer Price Survey BPS-Statistics Indonesia&lt;/li&gt;		
&lt;li&gt;Data Cited from Statistical Yearbook of Indonesia
&lt;/li&gt;
&lt;/ul&gt;",129,,1.0
384,Indeks Kedalaman Harga Gabah,36,Producer Price Indices,,"&lt;ul&gt;&lt;li&gt;Qouted from Evaluation on Producer Price Statistics of Paddy &lt;/li&gt;
&lt;li&gt;Source: Survey of Paddy Producer Price, BPS-Statistics Indonesia&lt;/li&gt;
&lt;/ul&gt;",79,,1.0
435,Severity Index of Paddy Price,36,Producer Price Indices,,"&lt;ul&gt;&lt;li&gt;Qouted from Evaluation on Producer Price Statistics of Paddy&lt;/li&gt;
&lt;li&gt;Source: Survey of Paddy Producer Price, BPS-Statistics Indonesia&lt;/li&gt;
&lt;/ul&gt;",79,,1.0
500,Milling Rice Price by Quality,36,Producer Price Indices,,"Before 2018 :
&lt;br /&gt;- Premium: Maximum Broken Rice 10%
&lt;br /&gt;- Medium: Broken Rice 10,1% –20%
&lt;br /&gt;- Beyond Quality: Broken Rice 20.1%–25%
&lt;br /&gt;&lt;br /&gt;After January 2018 :
&lt;br /&gt;- Premium: Maximum Broken Rice 15%
&lt;br /&gt;- Medium: Broken Rice 15,01% –25%
&lt;br /&gt;- Beyond Quality: Broken Rice Above 25%
",141,Rupiahs/Kg,1.0
1034,"Average of Monthly Unhusked Rice Price by Quality, Component and GPP at Farmer",36,Producer Price Indices,,"- GPP = Government Purchasing Price

&lt;br /&gt;- Data of 2008-2014 based on unhusked rice producer price statistics publication 

&lt;br /&gt;- Data of 2015-2018 based on monthly press release",255,,1.0
1047,"Average of Monthly Unhusked Rice Price by Quality, Component and GPP at Mills",36,Producer Price Indices,,"- GPP = Government Purchasing Price

&lt;br /&gt;- Data of 2008-2014 based on unhusked rice producer price statistics publication 

&lt;br /&gt;- Data of 2015-2018 based on monthly press release
",255,,1.0
1052,Monthly Unhusked Rice Price Under Government Purchasing Price (GPP),36,Producer Price Indices,,"&lt;ul&gt;&lt;li&gt;The data in 2008-2013 based on unhusked rice producer price statistics publication, while in 2014 based on press release
&lt;/li&gt;&lt;li&gt;Inpres 3/2007 start on April 1st 2007, HPP Dried Harvested Rice = Rp. 2.000,-(farmer), Rp.2.035,- (mills), Dried Unhusked Rice = 2.575,-
&lt;/li&gt;&lt;li&gt;Inpres 1/2008 start on April 22nd 2008, HPP Dried Harvested Rice = Rp. 2.200,- (farmer), Rp.2.240,- (mills), Dried Unhusked Rice = Rp. 2.800,-
&lt;/li&gt;&lt;li&gt;Inpres 8/2008 start on January 1st 2009, HPP Dried Harvested Rice = Rp. 2.400,- (farmer), Rp.2.440,- (mills), Dried Unhusked Rice = Rp. 3.000,-
&lt;/li&gt;&lt;li&gt;Inpres 7/2009 start on January 1st 2010, HPP Dried Harvested Rice = Rp. 2.640,- (farmer), Rp.2.685,- (mills), Dried Unhusked Rice = Rp. 3.300,-
&lt;/li&gt;&lt;li&gt;Inpres 3/2012 start on February 27 2012, HPP Dried Harvested Rice = Rp. 3.300,- (farmer), Rp.3.350,- (mills), Dried Unhusked Rice = Rp. 4.150,-
&lt;/li&gt;&lt;/ul&gt;",259,,1.0
455,Life Expectancy Rate By Regency/City and Gender,40,Gender,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;One of the variables forming the Gender Development Index (GDI)&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,431,Year,1.0
457,Expected Years of Schooling (EYS) by Gender,40,Gender,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;One of the variables forming the Gender Development Index (GDI)&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,431,Year,1.0
459,Mean Years of Schooling (MYS) by Gender ,40,Gender,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;One of the variables forming the Gender Development Index (GDI)&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,431,Year,1.0
461,Adjusted per Capita Expenditure by Gender,40,Gender,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;One of the variables forming the Gender Development Index (GDI)&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,431,Thousand Rupiah/Person/Year,1.0
462,Human Development Index (HDI) by Gender,40,Gender,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;One of the variables forming the Gender Development Index (GDI)&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,431,,1.0
463,Gender Development Index,40,Gender,,,431,,1.0
464,The Involvement of Women in Parliament,40,Gender,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Note : One of the variables forming the Gender Empowerment Index&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Using data from each secretariat of the DPR, DPRD at the end of the year. There may be changes in any given year as a result of electoral disputes after the election results.&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",2,Percent,1.0
466,Women as Professionals,40,Gender,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;One of the variables forming the Gender Empowerment Index&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,2,Percent,1.0
467,Revenue Contribution of Women,40,Gender,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;One of the variables forming the Gender Empowerment Index&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,2,Percent,1.0
468,Gender Empowerment Index,40,Gender,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;One of the variables forming the Gender Empowerment Index&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,2,,1.0
501,Life Expectacy Rate by Province and Gender ,40,Gender,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;One of the variables forming the Gender Development Index (GDI)&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,1,Year,1.0
520,Open Unemployment Rate for Population 15 Years and Over,40,Gender,,"Source : BPS-RI, Sakernas August 2009, Sakernas August 2010, Sakernas August 2011, and Sakernas August 2012",149,,1.0
524,"Population Aged 10 Years and Over by Marital Status, Male",40,Gender,,,1,Percent,1.0
525,"Population Aged 10 Years and Over by Marital Status, Female",40,Gender,,,1,Percent,1.0
527,"Population Aged 10 Years and Over by Marital Status, Male+Female",40,Gender,,,1,Percent,1.0
535,"Population Aged 10 Years of Age and Over by Sex and Educational Attainment, Urban",40,Gender,,"Source: BPS RI - Susenas, 2009-2015",150,Percent,1.0
537,"Population Aged 10 Years of Age and Over by Sex and Educational Attainment, Rural",40,Gender,,"Source: BPS RI - Susenas, 2009-2015",150,Percent,1.0
538,"Population Aged 10 Years of Age and Over by Sex and Educational Attainment, Urban+Rural",40,Gender,,"Source: BPS RI - Susenas, 2009-2015",150,Percent,1.0
